sample	phylum	read_count	contig_count	bin_count	contig_percent	bin_percent
SRR14369235	p__Myxococcota_A	1	0	0	0.00	0.00
SRR14369235	p__Nitrospirota	4	0	0	0.00	0.00
SRR14369235	p__Armatimonadota	4	0	0	0.00	0.00
SRR14369235	p__Caldisericota	1	0	0	0.00	0.00
SRR14369235	p__Poribacteria	5	0	0	0.00	0.00
SRR14369235	p__Bacteroidota_A	5	5	0	100.00	0.00
SRR14369235	p__Desulfobacterota_B	1	0	0	0.00	0.00
SRR14369235	p__BMS3Abin14	1	0	0	0.00	0.00
SRR14369235	p__UBA3054	2	0	0	0.00	0.00
SRR14369235	p__Hydrogenedentota	2	0	0	0.00	0.00
SRR14369235	p__Eisenbacteria	1	0	0	0.00	0.00
SRR14369235	p__Fermentibacterota	1	0	0	0.00	0.00
SRR14369235	p__UBP6	1	0	0	0.00	0.00
SRR14369235	p__Methanobacteriota	4321	523	0	12.10	0.00
SRR14369235	p__Thermoplasmatota	2076	320	0	15.41	0.00
SRR14369235	p__Halobacteriota	27	0	0	0.00	0.00
SRR14369235	p__Thermoproteota	9	0	0	0.00	0.00
SRR14369235	p__Iainarchaeota	3	0	0	0.00	0.00
SRR14369235	p__Nanobdellota	10	0	0	0.00	0.00
SRR14369235	p__Asgardarchaeota	2	0	0	0.00	0.00
SRR14369235	p__Methanobacteriota_B	2	0	0	0.00	0.00
SRR14369238	p__Bacteroidota	626439	549092	93219	87.65	14.88
SRR14369238	p__Bacillota	449260	313046	155411	69.68	34.59
SRR14369238	p__Synergistota	9737	6022	7	61.85	0.07
SRR14369238	p__Desulfobacterota_I	17342	12110	195	69.83	1.12
SRR14369238	p__Actinomycetota	23732	14986	7	63.15	0.03
SRR14369238	p__Spirochaetota	43023	39865	36950	92.66	85.88
SRR14369238	p__Fusobacteriota	9605	3250	0	33.84	0.00
SRR14369238	p__Campylobacterota	17968	12108	60	67.39	0.33
SRR14369238	p__Myxococcota	1258	0	0	0.00	0.00
SRR14369238	p__Pseudomonadota	82117	68492	31	83.41	0.04
SRR14369238	p__Verrucomicrobiota	2467	274	0	11.11	0.00
SRR14369238	p__Chrysiogenota	143	29	0	20.28	0.00
SRR14369238	p__Planctomycetota	216	0	0	0.00	0.00
SRR14369238	p__Patescibacteriota	157	25	0	15.92	0.00
SRR14369238	p__Cyanobacteriota	312	584	67	187.18	21.47
SRR14369238	p__Fibrobacterota	28	0	0	0.00	0.00
SRR14369238	p__Vulcanimicrobiota	3	0	0	0.00	0.00
SRR14369238	p__Chloroflexota	17	0	0	0.00	0.00
SRR14369238	p__Bacteroidota_A	5	0	0	0.00	0.00
SRR14369238	p__Desulfobacterota	267	264	0	98.88	0.00
SRR14369238	p__Acidobacteriota	12	0	0	0.00	0.00
SRR14369238	p__UBP6	2	0	0	0.00	0.00
SRR14369238	p__Myxococcota_A	1	0	0	0.00	0.00
SRR14369238	p__Bdellovibrionota_B	1	0	0	0.00	0.00
SRR14369238	p__Poribacteria	2	0	0	0.00	0.00
SRR14369238	p__Elusimicrobiota	5	0	0	0.00	0.00
SRR14369238	p__Chlamydiota	13	0	0	0.00	0.00
SRR14369238	p__SZUA-79	2	0	0	0.00	0.00
SRR14369238	p__Nitrospirota	5	0	0	0.00	0.00
SRR14369238	p__Zhuqueibacterota	1	0	0	0.00	0.00
SRR14369238	p__Deinococcota	1	0	0	0.00	0.00
SRR14369238	p__WOR-3	1	0	0	0.00	0.00
SRR14369238	p__Armatimonadota	1	0	0	0.00	0.00
SRR14369238	p__Gemmatimonadota	1	0	0	0.00	0.00
SRR14369238	p__AUK180	1	0	0	0.00	0.00
SRR14369238	p__Methanobacteriota	3247	1037	0	31.94	0.00
SRR14369238	p__Thermoplasmatota	887	7	0	0.79	0.00
SRR14369238	p__Thermoproteota	14	0	0	0.00	0.00
SRR14369238	p__Halobacteriota	5	0	0	0.00	0.00
SRR14369238	p__Iainarchaeota	4	0	0	0.00	0.00
SRR14369238	p__Nanobdellota	2	0	0	0.00	0.00
SRR14369238	p__Asgardarchaeota	2	0	0	0.00	0.00
SRR14369248	p__Bacillota	944919	771924	144608	81.69	15.30
SRR14369248	p__Bacteroidota	900449	807845	103788	89.72	11.53
SRR14369248	p__Pseudomonadota	410768	323113	148162	78.66	36.07
SRR14369248	p__Desulfobacterota_I	25351	22097	18012	87.16	71.05
SRR14369248	p__Fusobacteriota	60592	57644	14415	95.13	23.79
SRR14369248	p__Actinomycetota	52231	43410	28100	83.11	53.80
SRR14369248	p__Campylobacterota	12285	11625	10652	94.63	86.71
SRR14369248	p__Verrucomicrobiota	2484	489	0	19.69	0.00
SRR14369248	p__Synergistota	61	0	0	0.00	0.00
SRR14369248	p__Myxococcota	135	38	0	28.15	0.00
SRR14369248	p__Planctomycetota	225	139	0	61.78	0.00
SRR14369248	p__Spirochaetota	3685	3442	0	93.41	0.00
SRR14369248	p__Bdellovibrionota_B	14	0	0	0.00	0.00
SRR14369248	p__Fibrobacterota	53	0	0	0.00	0.00
SRR14369248	p__Acidobacteriota	26	3	0	11.54	0.00
SRR14369248	p__Vulcanimicrobiota	7	0	0	0.00	0.00
SRR14369248	p__Chlamydiota	19	0	0	0.00	0.00
SRR14369248	p__Cyanobacteriota	146	252	0	172.60	0.00
SRR14369248	p__Aquificota	7	0	0	0.00	0.00
SRR14369248	p__Bacteroidota_A	5	0	0	0.00	0.00
SRR14369248	p__Patescibacteriota	62	423	0	682.26	0.00
SRR14369248	p__Chloroflexota	40	46	0	115.00	0.00
SRR14369248	p__Desulfobacterota	604	593	0	98.18	0.00
SRR14369248	p__Hydrogenedentota	4	0	0	0.00	0.00
SRR14369248	p__Gemmatimonadota	7	0	0	0.00	0.00
SRR14369248	p__PUNC01	1	0	0	0.00	0.00
SRR14369248	p__Omnitrophota	8	4	0	50.00	0.00
SRR14369248	p__Myxococcota_A	1	0	0	0.00	0.00
SRR14369248	p__Poribacteria	2	0	0	0.00	0.00
SRR14369248	p__Calescibacteriota	5	0	0	0.00	0.00
SRR14369248	p__Marinisomatota	1	0	0	0.00	0.00
SRR14369248	p__Armatimonadota	8	0	0	0.00	0.00
SRR14369248	p__Deinococcota	2	0	0	0.00	0.00
SRR14369248	p__Nitrospirota	7	0	0	0.00	0.00
SRR14369248	p__WOR-3	1	0	0	0.00	0.00
SRR14369248	p__Chrysiogenota	3	0	0	0.00	0.00
SRR14369248	p__Methanobacteriota	2304	289	0	12.54	0.00
SRR14369248	p__Thermoplasmatota	38	0	0	0.00	0.00
SRR14369248	p__Halobacteriota	42	68	0	161.90	0.00
SRR14369248	p__Asgardarchaeota	30	0	0	0.00	0.00
SRR14369248	p__Nanobdellota	17	7	0	41.18	0.00
SRR14369248	p__Thermoproteota	29	5	0	17.24	0.00
SRR14369248	p__Iainarchaeota	12	3	0	25.00	0.00
SRR14369252	p__Pseudomonadota	541851	483099	269369	89.16	49.71
SRR14369252	p__Bacteroidota	164606	138698	48037	84.26	29.18
SRR14369252	p__Bacillota	367627	190952	4819	51.94	1.31
SRR14369252	p__Actinomycetota	55861	44398	33143	79.48	59.33
SRR14369252	p__Fusobacteriota	12783	5150	0	40.29	0.00
SRR14369252	p__Desulfobacterota_I	3724	2073	0	55.67	0.00
SRR14369252	p__Campylobacterota	8512	3410	0	40.06	0.00
SRR14369252	p__Spirochaetota	1906	9	0	0.47	0.00
SRR14369252	p__Myxococcota	447	46	0	10.29	0.00
SRR14369252	p__Synergistota	277	0	0	0.00	0.00
SRR14369252	p__Verrucomicrobiota	2256	36	0	1.60	0.00
SRR14369252	p__Elusimicrobiota	81	0	0	0.00	0.00
SRR14369252	p__Cyanobacteriota	262	1341	0	511.83	0.00
SRR14369252	p__Vulcanimicrobiota	29	0	0	0.00	0.00
SRR14369252	p__Planctomycetota	310	197	0	63.55	0.00
SRR14369252	p__Fibrobacterota	51	1	0	1.96	0.00
SRR14369252	p__Chrysiogenota	35	10	0	28.57	0.00
SRR14369252	p__Patescibacteriota	90	52	0	57.78	0.00
SRR14369252	p__Aquificota	45	2	0	4.44	0.00
SRR14369252	p__Chlamydiota	42	41	0	97.62	0.00
SRR14369252	p__Chloroflexota	51	24	0	47.06	0.00
SRR14369252	p__Bdellovibrionota	76	75	0	98.68	0.00
SRR14369252	p__Acidobacteriota	25	9	0	36.00	0.00
SRR14369252	p__UBA9089	1	0	0	0.00	0.00
SRR14369252	p__Desulfobacterota	967	959	0	99.17	0.00
SRR14369252	p__Omnitrophota	13	4	0	30.77	0.00
SRR14369252	p__Thermotogota	2	2	0	100.00	0.00
SRR14369252	p__UBP6	1	0	0	0.00	0.00
SRR14369252	p__Deinococcota	8	0	0	0.00	0.00
SRR14369252	p__Eisenbacteria	2	1	1	50.00	50.00
SRR14369252	p__Poribacteria	13	13	0	100.00	0.00
SRR14369252	p__Marinisomatota	1	0	0	0.00	0.00
SRR14369252	p__Gemmatimonadota	13	9	0	69.23	0.00
SRR14369252	p__Armatimonadota	3	0	0	0.00	0.00
SRR14369252	p__Nitrospirota	13	12	0	92.31	0.00
SRR14369252	p__Bacteroidota_A	6	0	0	0.00	0.00
SRR14369252	p__Bipolaricaulota	1	0	0	0.00	0.00
SRR14369252	p__Methylomirabilota	2	0	0	0.00	0.00
SRR14369252	p__Methanobacteriota	336	52	0	15.48	0.00
SRR14369252	p__Thermoplasmatota	136	5	0	3.68	0.00
SRR14369252	p__Nanobdellota	19	8	0	42.11	0.00
SRR14369252	p__Thermoproteota	42	18	0	42.86	0.00
SRR14369252	p__Halobacteriota	11	77	0	700.00	0.00
SRR14369252	p__Asgardarchaeota	8	0	0	0.00	0.00
SRR14369252	p__Iainarchaeota	4	1	0	25.00	0.00
SRR14369252	p__Micrarchaeota	1	0	0	0.00	0.00
SRR14369259	p__Bacillota	2466202	1568231	606855	63.59	24.61
SRR14369259	p__Bacteroidota	1956211	1364547	144830	69.75	7.40
SRR14369259	p__Spirochaetota	138665	68033	14	49.06	0.01
SRR14369259	p__Pseudomonadota	62926	36869	12801	58.59	20.34
SRR14369259	p__Desulfobacterota_I	21065	11376	0	54.00	0.00
SRR14369259	p__Fibrobacterota	6815	577	0	8.47	0.00
SRR14369259	p__Actinomycetota	20571	893	50	4.34	0.24
SRR14369259	p__Myxococcota	2325	0	0	0.00	0.00
SRR14369259	p__Cyanobacteriota	9016	130	0	1.44	0.00
SRR14369259	p__Patescibacteriota	9388	9239	0	98.41	0.00
SRR14369259	p__Verrucomicrobiota	2455	41	0	1.67	0.00
SRR14369259	p__Campylobacterota	983	11	0	1.12	0.00
SRR14369259	p__Chrysiogenota	146	0	0	0.00	0.00
SRR14369259	p__Vulcanimicrobiota	36	0	0	0.00	0.00
SRR14369259	p__Synergistota	44	0	0	0.00	0.00
SRR14369259	p__Fusobacteriota	61	5	0	8.20	0.00
SRR14369259	p__Planctomycetota	60	0	0	0.00	0.00
SRR14369259	p__Cloacimonadota	38	0	0	0.00	0.00
SRR14369259	p__Elusimicrobiota	36	0	0	0.00	0.00
SRR14369259	p__Acidobacteriota	38	0	0	0.00	0.00
SRR14369259	p__Bacteroidota_A	35	0	0	0.00	0.00
SRR14369259	p__Desulfobacterota	75	0	0	0.00	0.00
SRR14369259	p__Chloroflexota	40	11	0	27.50	0.00
SRR14369259	p__Chlamydiota	10	0	0	0.00	0.00
SRR14369259	p__Gemmatimonadota	9	0	0	0.00	0.00
SRR14369259	p__Desulfobacterota_B	3	0	0	0.00	0.00
SRR14369259	p__Bdellovibrionota_B	3	0	0	0.00	0.00
SRR14369259	p__Armatimonadota	2	0	0	0.00	0.00
SRR14369259	p__Nitrospirota	22	12	0	54.55	0.00
SRR14369259	p__Hydrogenedentota	1	0	0	0.00	0.00
SRR14369259	p__Thermotogota	2	0	0	0.00	0.00
SRR14369259	p__Deinococcota	1	0	0	0.00	0.00
SRR14369259	p__Omnitrophota	3	0	0	0.00	0.00
SRR14369259	p__Aquificota	1	0	0	0.00	0.00
SRR14369259	p__Caldisericota	1	0	0	0.00	0.00
SRR14369259	p__Poribacteria	1	0	0	0.00	0.00
SRR14369259	p__PUNC01	3	0	0	0.00	0.00
SRR14369259	p__JAMCPX01	1	0	0	0.00	0.00
SRR14369259	p__Marinisomatota	2	0	0	0.00	0.00
SRR14369259	p__Zixibacteria	2	0	0	0.00	0.00
SRR14369259	p__Zhuqueibacterota	2	0	0	0.00	0.00
SRR14369259	p__Bdellovibrionota	11	0	0	0.00	0.00
SRR14369259	p__Nitrospinota	2	0	0	0.00	0.00
SRR14369259	p__UBA3054	2	0	0	0.00	0.00
SRR14369259	p__Eisenbacteria	3	0	0	0.00	0.00
SRR14369259	p__Edwardsbacteria	4	0	0	0.00	0.00
SRR14369259	p__Thermoplasmatota	3846	9	0	0.23	0.00
SRR14369259	p__Methanobacteriota	1887	69	0	3.66	0.00
SRR14369259	p__Halobacteriota	50	14	0	28.00	0.00
SRR14369259	p__Nanobdellota	23	0	0	0.00	0.00
SRR14369259	p__Thermoproteota	3	0	0	0.00	0.00
SRR14369259	p__Iainarchaeota	1	0	0	0.00	0.00
SRR14369259	p__EX4484-52	1	0	0	0.00	0.00
SRR14369260	p__Bacteroidota	1619961	1083690	149756	66.90	9.24
SRR14369260	p__Bacillota	1261226	875804	125355	69.44	9.94
SRR14369260	p__Fibrobacterota	22550	10773	0	47.77	0.00
SRR14369260	p__Myxococcota	10946	7587	0	69.31	0.00
SRR14369260	p__Spirochaetota	75817	33561	25	44.27	0.03
SRR14369260	p__Pseudomonadota	61431	42906	21245	69.84	34.58
SRR14369260	p__Campylobacterota	28890	21772	65	75.36	0.22
SRR14369260	p__Desulfobacterota_I	7321	1630	0	22.26	0.00
SRR14369260	p__Chrysiogenota	9274	6708	30	72.33	0.32
SRR14369260	p__Cyanobacteriota	17589	6591	14	37.47	0.08
SRR14369260	p__Verrucomicrobiota	11447	8211	0	71.73	0.00
SRR14369260	p__Actinomycetota	13272	4286	0	32.29	0.00
SRR14369260	p__Bdellovibrionota_B	727	5	0	0.69	0.00
SRR14369260	p__Planctomycetota	818	10	0	1.22	0.00
SRR14369260	p__Synergistota	418	0	0	0.00	0.00
SRR14369260	p__Patescibacteriota	400	457	43	114.25	10.75
SRR14369260	p__Fusobacteriota	61	11	0	18.03	0.00
SRR14369260	p__Cloacimonadota	15	0	0	0.00	0.00
SRR14369260	p__Elusimicrobiota	32	0	0	0.00	0.00
SRR14369260	p__Chlamydiota	35	43	0	122.86	0.00
SRR14369260	p__Vulcanimicrobiota	7	0	0	0.00	0.00
SRR14369260	p__Caldisericota	21	13	13	61.90	61.90
SRR14369260	p__Chloroflexota	46	10	0	21.74	0.00
SRR14369260	p__Desulfobacterota	80	4	0	5.00	0.00
SRR14369260	p__Omnitrophota	2	0	0	0.00	0.00
SRR14369260	p__Bacteroidota_A	7	1	0	14.29	0.00
SRR14369260	p__Acidobacteriota	28	11	0	39.29	0.00
SRR14369260	p__Hydrogenedentota	5	0	0	0.00	0.00
SRR14369260	p__Deinococcota	3	0	0	0.00	0.00
SRR14369260	p__Desulfobacterota_B	54	52	0	96.30	0.00
SRR14369260	p__Zixibacteria	4	0	0	0.00	0.00
SRR14369260	p__WOR-3	1	0	0	0.00	0.00
SRR14369260	p__PUNC01	1	0	0	0.00	0.00
SRR14369260	p__Muiribacteriota	4	4	0	100.00	0.00
SRR14369260	p__Gemmatimonadota	5	0	0	0.00	0.00
SRR14369260	p__UBP6	1	0	0	0.00	0.00
SRR14369260	p__Aquificota	4	0	0	0.00	0.00
SRR14369260	p__Nitrospirota	15	3	0	20.00	0.00
SRR14369260	p__Thermotogota	4	4	0	100.00	0.00
SRR14369260	p__Marinisomatota	2	0	0	0.00	0.00
SRR14369260	p__Sysuimicrobiota	1	0	0	0.00	0.00
SRR14369260	p__Myxococcota_A	2	0	0	0.00	0.00
SRR14369260	p__Methylomirabilota	1	0	0	0.00	0.00
SRR14369260	p__Bdellovibrionota	1	0	0	0.00	0.00
SRR14369260	p__Eisenbacteria	1	0	0	0.00	0.00
SRR14369260	p__Methanobacteriota	2482	150	0	6.04	0.00
SRR14369260	p__Thermoplasmatota	814	14	0	1.72	0.00
SRR14369260	p__Halobacteriota	14	3	0	21.43	0.00
SRR14369260	p__Nanobdellota	4	0	0	0.00	0.00
SRR14369260	p__Iainarchaeota	1	0	0	0.00	0.00
SRR14369260	p__Thermoproteota	7	0	0	0.00	0.00
SRR14369262	p__Bacteroidota	532446	462532	138821	86.87	26.07
SRR14369262	p__Bacillota	469980	284616	33129	60.56	7.05
SRR14369262	p__Pseudomonadota	399207	356913	172021	89.41	43.09
SRR14369262	p__Spirochaetota	131891	120030	97604	91.01	74.00
SRR14369262	p__Desulfobacterota_I	9384	4651	0	49.56	0.00
SRR14369262	p__Fusobacteriota	69918	67088	0	95.95	0.00
SRR14369262	p__Campylobacterota	60372	56701	53102	93.92	87.96
SRR14369262	p__Myxococcota	1642	53	0	3.23	0.00
SRR14369262	p__Actinomycetota	6688	92	0	1.38	0.00
SRR14369262	p__Verrucomicrobiota	1293	24	0	1.86	0.00
SRR14369262	p__Cyanobacteriota	744	269	0	36.16	0.00
SRR14369262	p__Synergistota	64	0	0	0.00	0.00
SRR14369262	p__Fibrobacterota	76	5	0	6.58	0.00
SRR14369262	p__Chrysiogenota	116	0	0	0.00	0.00
SRR14369262	p__Planctomycetota	200	164	0	82.00	0.00
SRR14369262	p__Chlamydiota	41	0	0	0.00	0.00
SRR14369262	p__Aquificota	11	0	0	0.00	0.00
SRR14369262	p__Acidobacteriota	19	3	0	15.79	0.00
SRR14369262	p__Chloroflexota	40	13	0	32.50	0.00
SRR14369262	p__Gemmatimonadota	13	4	0	30.77	0.00
SRR14369262	p__Bacteroidota_A	11	4	0	36.36	0.00
SRR14369262	p__Desulfobacterota	663	660	0	99.55	0.00
SRR14369262	p__WOR-3	3	0	0	0.00	0.00
SRR14369262	p__Patescibacteriota	57	32	0	56.14	0.00
SRR14369262	p__Omnitrophota	5	4	0	80.00	0.00
SRR14369262	p__Methylomirabilota	1	0	0	0.00	0.00
SRR14369262	p__Myxococcota_A	6	3	0	50.00	0.00
SRR14369262	p__Poribacteria	7	0	0	0.00	0.00
SRR14369262	p__Calescibacteriota	3	0	0	0.00	0.00
SRR14369262	p__Bdellovibrionota	2	32	0	1600.00	0.00
SRR14369262	p__Nitrospirota	6	0	0	0.00	0.00
SRR14369262	p__Elusimicrobiota	1	0	0	0.00	0.00
SRR14369262	p__Eisenbacteria	1	0	0	0.00	0.00
SRR14369262	p__Armatimonadota	3	0	0	0.00	0.00
SRR14369262	p__Thermotogota	2	0	0	0.00	0.00
SRR14369262	p__Methanobacteriota	395	11	0	2.78	0.00
SRR14369262	p__Thermoplasmatota	30	0	0	0.00	0.00
SRR14369262	p__Halobacteriota	62	0	0	0.00	0.00
SRR14369262	p__Thermoproteota	42	5	0	11.90	0.00
SRR14369262	p__Nanobdellota	6	0	0	0.00	0.00
SRR14369262	p__Asgardarchaeota	4	0	0	0.00	0.00
SRR14369262	p__Iainarchaeota	5	2	0	40.00	0.00
SRR14369268	p__Bacteroidota	1609133	1099817	97240	68.35	6.04
SRR14369268	p__Bacillota	2287243	1445682	203201	63.21	8.88
SRR14369268	p__Myxococcota	7311	152	0	2.08	0.00
SRR14369268	p__Spirochaetota	51989	3980	0	7.66	0.00
SRR14369268	p__Desulfobacterota_I	9007	220	0	2.44	0.00
SRR14369268	p__Fibrobacterota	15214	10960	0	72.04	0.00
SRR14369268	p__Pseudomonadota	65006	25525	76	39.27	0.12
SRR14369268	p__Verrucomicrobiota	8320	432	0	5.19	0.00
SRR14369268	p__Actinomycetota	24339	3466	14	14.24	0.06
SRR14369268	p__Campylobacterota	17368	10324	0	59.44	0.00
SRR14369268	p__Cyanobacteriota	7195	449	0	6.24	0.00
SRR14369268	p__Chrysiogenota	2055	0	0	0.00	0.00
SRR14369268	p__Planctomycetota	935	0	0	0.00	0.00
SRR14369268	p__Patescibacteriota	1103	16	0	1.45	0.00
SRR14369268	p__Elusimicrobiota	66	0	0	0.00	0.00
SRR14369268	p__Fusobacteriota	65	12	0	18.46	0.00
SRR14369268	p__Vulcanimicrobiota	15	0	0	0.00	0.00
SRR14369268	p__Cloacimonadota	10	0	0	0.00	0.00
SRR14369268	p__Synergistota	27	0	0	0.00	0.00
SRR14369268	p__Desulfobacterota	59	0	0	0.00	0.00
SRR14369268	p__Caldisericota	15	10	0	66.67	0.00
SRR14369268	p__UBP6	4	0	0	0.00	0.00
SRR14369268	p__Chlamydiota	2	0	0	0.00	0.00
SRR14369268	p__Chloroflexota	19	0	0	0.00	0.00
SRR14369268	p__Gemmatimonadota	7	0	0	0.00	0.00
SRR14369268	p__Acidobacteriota	26	0	0	0.00	0.00
SRR14369268	p__Desulfobacterota_G	2	0	0	0.00	0.00
SRR14369268	p__Babelota	2	0	0	0.00	0.00
SRR14369268	p__Hydrogenedentota	1	0	0	0.00	0.00
SRR14369268	p__Aquificota	1	0	0	0.00	0.00
SRR14369268	p__Deinococcota	3	0	0	0.00	0.00
SRR14369268	p__Methylomirabilota	1	0	0	0.00	0.00
SRR14369268	p__Nitrospirota	4	0	0	0.00	0.00
SRR14369268	p__PUNC01	1	0	0	0.00	0.00
SRR14369268	p__Desulfobacterota_B	2	0	0	0.00	0.00
SRR14369268	p__Bdellovibrionota_B	2	0	0	0.00	0.00
SRR14369268	p__Bacteroidota_A	14	0	0	0.00	0.00
SRR14369268	p__Myxococcota_A	2	0	0	0.00	0.00
SRR14369268	p__Bdellovibrionota	2	0	0	0.00	0.00
SRR14369268	p__Thermotogota	8	8	0	100.00	0.00
SRR14369268	p__UBA3054	4	0	0	0.00	0.00
SRR14369268	p__Eisenbacteria	1	0	0	0.00	0.00
SRR14369268	p__Armatimonadota	3	0	0	0.00	0.00
SRR14369268	p__Zixibacteria	1	0	0	0.00	0.00
SRR14369268	p__Omnitrophota	2	0	0	0.00	0.00
SRR14369268	p__Atribacterota	1	0	0	0.00	0.00
SRR14369268	p__Methanobacteriota	12759	310	0	2.43	0.00
SRR14369268	p__Thermoplasmatota	1864	5	0	0.27	0.00
SRR14369268	p__Halobacteriota	9	0	0	0.00	0.00
SRR14369268	p__Thermoproteota	11	0	0	0.00	0.00
SRR14369268	p__Nanobdellota	3	0	0	0.00	0.00
SRR14369269	p__Bacillota	1968474	1462630	376857	74.30	19.14
SRR14369269	p__Bacteroidota	2030953	1619074	254011	79.72	12.51
SRR14369269	p__Spirochaetota	145609	110393	67545	75.81	46.39
SRR14369269	p__Desulfobacterota_I	29516	27425	24906	92.92	84.38
SRR14369269	p__Planctomycetota	7288	3705	0	50.84	0.00
SRR14369269	p__Pseudomonadota	68322	46646	218	68.27	0.32
SRR14369269	p__Myxococcota	5059	999	0	19.75	0.00
SRR14369269	p__Actinomycetota	31229	18029	12753	57.73	40.84
SRR14369269	p__Campylobacterota	19218	18129	17447	94.33	90.78
SRR14369269	p__Fibrobacterota	5225	310	0	5.93	0.00
SRR14369269	p__Verrucomicrobiota	3663	140	0	3.82	0.00
SRR14369269	p__Patescibacteriota	70431	68876	66057	97.79	93.79
SRR14369269	p__Cyanobacteriota	2340	312	43	13.33	1.84
SRR14369269	p__Chrysiogenota	620	86	20	13.87	3.23
SRR14369269	p__Fusobacteriota	1192	1026	0	86.07	0.00
SRR14369269	p__Synergistota	88	4	0	4.55	0.00
SRR14369269	p__Elusimicrobiota	41	17	0	41.46	0.00
SRR14369269	p__Vulcanimicrobiota	5	0	0	0.00	0.00
SRR14369269	p__Cloacimonadota	8	0	0	0.00	0.00
SRR14369269	p__Caldisericota	2	0	0	0.00	0.00
SRR14369269	p__Chloroflexota	12	0	0	0.00	0.00
SRR14369269	p__Desulfobacterota_G	2	0	0	0.00	0.00
SRR14369269	p__Acidobacteriota	29	0	0	0.00	0.00
SRR14369269	p__Calditrichota	1	0	0	0.00	0.00
SRR14369269	p__Nitrospirota	8	0	0	0.00	0.00
SRR14369269	p__Hydrogenedentota	1	0	0	0.00	0.00
SRR14369269	p__Bacteroidota_A	34	0	0	0.00	0.00
SRR14369269	p__Desulfobacterota	25	0	0	0.00	0.00
SRR14369269	p__Thermotogota	1	0	0	0.00	0.00
SRR14369269	p__UBP6	1	0	0	0.00	0.00
SRR14369269	p__Chlamydiota	2	0	0	0.00	0.00
SRR14369269	p__Desulfobacterota_B	1	0	0	0.00	0.00
SRR14369269	p__Deinococcota	3	0	0	0.00	0.00
SRR14369269	p__Gemmatimonadota	2	0	0	0.00	0.00
SRR14369269	p__Bdellovibrionota_B	2	0	0	0.00	0.00
SRR14369269	p__Bipolaricaulota	1	0	0	0.00	0.00
SRR14369269	p__UBA3054	1	0	0	0.00	0.00
SRR14369269	p__Margulisbacteria	1	0	0	0.00	0.00
SRR14369269	p__Eisenbacteria	1	0	0	0.00	0.00
SRR14369269	p__WOR-3	1	0	0	0.00	0.00
SRR14369269	p__Aquificota	24	24	24	100.00	100.00
SRR14369269	p__Bdellovibrionota	2	0	0	0.00	0.00
SRR14369269	p__Krumholzibacteriota	1	0	0	0.00	0.00
SRR14369269	p__Methanobacteriota	19886	17436	12506	87.68	62.89
SRR14369269	p__Thermoplasmatota	3490	587	0	16.82	0.00
SRR14369269	p__Halobacteriota	25	6	0	24.00	0.00
SRR14369269	p__Nanobdellota	10	0	0	0.00	0.00
SRR14369269	p__Thermoproteota	2	0	0	0.00	0.00
SRR14369269	p__Iainarchaeota	2	0	0	0.00	0.00
SRR14369270	p__Bacillota	1009686	795941	384341	78.83	38.07
SRR14369270	p__Bacteroidota	448861	380059	130509	84.67	29.08
SRR14369270	p__Pseudomonadota	561612	446506	310995	79.50	55.38
SRR14369270	p__Synergistota	8178	4016	0	49.11	0.00
SRR14369270	p__Actinomycetota	61563	42883	25835	69.66	41.97
SRR14369270	p__Fusobacteriota	13903	10366	0	74.56	0.00
SRR14369270	p__Desulfobacterota_I	6728	1983	0	29.47	0.00
SRR14369270	p__Myxococcota	3182	275	0	8.64	0.00
SRR14369270	p__Campylobacterota	7180	1468	0	20.45	0.00
SRR14369270	p__Verrucomicrobiota	4674	662	0	14.16	0.00
SRR14369270	p__Spirochaetota	4893	434	0	8.87	0.00
SRR14369270	p__Planctomycetota	619	111	0	17.93	0.00
SRR14369270	p__Fibrobacterota	212	55	0	25.94	0.00
SRR14369270	p__Cyanobacteriota	150	193	0	128.67	0.00
SRR14369270	p__Aquificota	31	2	0	6.45	0.00
SRR14369270	p__Bdellovibrionota	49	45	0	91.84	0.00
SRR14369270	p__Acidobacteriota	20	0	0	0.00	0.00
SRR14369270	p__Chlamydiota	39	37	0	94.87	0.00
SRR14369270	p__Bacteroidota_A	5	0	0	0.00	0.00
SRR14369270	p__Cloacimonadota	2	0	0	0.00	0.00
SRR14369270	p__Gemmatimonadota	10	1	0	10.00	0.00
SRR14369270	p__Chloroflexota	31	9	0	29.03	0.00
SRR14369270	p__Desulfobacterota	675	665	0	98.52	0.00
SRR14369270	p__Patescibacteriota	60	9	0	15.00	0.00
SRR14369270	p__Omnitrophota	7	6	0	85.71	0.00
SRR14369270	p__WOR-3	3	0	0	0.00	0.00
SRR14369270	p__Muiribacteriota	2	0	0	0.00	0.00
SRR14369270	p__Chrysiogenota	9	0	0	0.00	0.00
SRR14369270	p__Myxococcota_A	4	4	0	100.00	0.00
SRR14369270	p__Poribacteria	4	0	0	0.00	0.00
SRR14369270	p__Calescibacteriota	6	0	0	0.00	0.00
SRR14369270	p__Nitrospirota	3	0	0	0.00	0.00
SRR14369270	p__Krumholzibacteriota	1	0	0	0.00	0.00
SRR14369270	p__Hydrogenedentota	1	0	0	0.00	0.00
SRR14369270	p__Bdellovibrionota_B	1	0	0	0.00	0.00
SRR14369270	p__Vulcanimicrobiota	2	0	0	0.00	0.00
