query,p_genome,avg_abund,p_metag,metagenome name
mm39.fa.gz,0.00%,78.6,0.50%,ERR2245469
mm39.fa.gz,0.10%,29.5,0.60%,SRR8246563
mm39.fa.gz,0.00%,10.6,0.20%,ERR5094881
mm39.fa.gz,0.00%,10,0.00%,ERR4398751
mm39.fa.gz,0.00%,6,0.00%,DRR163687
mm39.fa.gz,4.80%,1.6,15.00%,SRR16350265
mm39.fa.gz,0.00%,1,0.00%,SRR1632793
mm39.fa.gz,0.00%,1,0.00%,SRR3211773
mm39.fa.gz,0.00%,5,0.00%,ERR2683645
mm39.fa.gz,0.00%,5,0.00%,ERR3261562
mm39.fa.gz,0.00%,2.5,0.00%,ERR2808650
mm39.fa.gz,0.00%,1.9,0.00%,ERR5094889
mm39.fa.gz,0.00%,9.2,0.20%,ERR2607415
mm39.fa.gz,0.00%,8.6,0.00%,SRR7287214
mm39.fa.gz,0.00%,8.7,0.20%,SRR5268667
mm39.fa.gz,0.00%,4.1,0.10%,ERR2808662
mm39.fa.gz,0.00%,8,0.00%,SRR11267067
mm39.fa.gz,0.10%,19.9,0.20%,ERR594314
mm39.fa.gz,0.00%,4.7,0.00%,SRR9182864
mm39.fa.gz,0.00%,4.7,0.00%,ERR2607465
mm39.fa.gz,0.10%,1.4,1.20%,ERR5917013
mm39.fa.gz,0.00%,6.1,0.00%,ERR2241773
mm39.fa.gz,0.00%,55.9,13.20%,ERR2750515
mm39.fa.gz,1.90%,1.5,2.30%,SRR19715305
mm39.fa.gz,0.00%,2,0.00%,ERR3593715
mm39.fa.gz,0.00%,9.8,0.10%,ERR2607382
mm39.fa.gz,0.00%,22.8,0.10%,ERR2241678
mm39.fa.gz,0.00%,2,0.00%,SRR3211757
mm39.fa.gz,0.00%,12.4,0.00%,ERR2241791
mm39.fa.gz,0.00%,4.5,0.00%,ERR2597515
mm39.fa.gz,0.00%,2.9,0.00%,SRR11489788
mm39.fa.gz,0.00%,26.2,0.10%,ERR2241928
mm39.fa.gz,0.00%,1,0.00%,ERR2815339
mm39.fa.gz,0.00%,1,0.00%,SRR3211809
mm39.fa.gz,0.00%,1.9,0.00%,SRR10810018
mm39.fa.gz,0.00%,14.5,0.10%,ERR2094176
mm39.fa.gz,0.00%,2.6,0.00%,ERR2241707
mm39.fa.gz,0.00%,1.7,0.00%,SRR6519256
mm39.fa.gz,0.00%,2,0.00%,SRR3988324
mm39.fa.gz,0.00%,10,0.10%,ERR1868860
mm39.fa.gz,0.00%,1.7,0.00%,SRR10810014
mm39.fa.gz,0.00%,3.4,0.10%,ERR2863808
mm39.fa.gz,0.00%,10,0.00%,ERR2200478
mm39.fa.gz,0.00%,8,0.00%,SRR1917302
mm39.fa.gz,0.00%,11.6,0.10%,ERR2607386
mm39.fa.gz,0.00%,3,0.00%,SRR3211772
mm39.fa.gz,0.00%,41,0.20%,SRR3988551
mm39.fa.gz,0.10%,7.3,0.10%,SRR12181009
mm39.fa.gz,0.00%,6.6,0.00%,ERR2592255
mm39.fa.gz,0.00%,2.6,0.00%,SRR2107174
mm39.fa.gz,0.00%,8.5,0.10%,ERR2607488
mm39.fa.gz,0.00%,5,0.00%,ERR2231571
mm39.fa.gz,0.00%,6.3,0.00%,DRR163686
mm39.fa.gz,1.10%,1.2,1.20%,SRR7664996
mm39.fa.gz,0.10%,12.6,0.10%,SRR12181039
mm39.fa.gz,0.00%,1,0.00%,SRR5898978
mm39.fa.gz,0.00%,4.7,0.00%,ERR2241775
mm39.fa.gz,0.00%,4,0.00%,SRR6323217
mm39.fa.gz,0.00%,1.2,0.00%,SRR6323178
mm39.fa.gz,0.00%,19.7,0.10%,SRR12180990
mm39.fa.gz,0.00%,2.3,0.00%,ERR2597374
mm39.fa.gz,0.00%,100,8.10%,SRR6216751
mm39.fa.gz,0.00%,49.9,0.80%,ERR2607433
mm39.fa.gz,33.40%,1.6,9.90%,SRR19759423
mm39.fa.gz,0.00%,4,0.00%,SRR6311224
mm39.fa.gz,0.00%,6.6,0.00%,ERR2784786
mm39.fa.gz,11.20%,1.5,3.60%,SRR15604628
mm39.fa.gz,0.00%,5.6,0.00%,ERR2231567
mm39.fa.gz,9.80%,1.8,13.20%,SRR12270122
mm39.fa.gz,0.00%,2,0.00%,ERR2044644
mm39.fa.gz,0.00%,2.1,0.00%,ERR2597388
mm39.fa.gz,0.00%,5,0.00%,SRR3961740
mm39.fa.gz,0.00%,5.4,0.00%,SRR12456162
mm39.fa.gz,1.20%,1.6,1.60%,SRR19715300
mm39.fa.gz,0.00%,6.3,0.10%,SRR6323380
mm39.fa.gz,0.00%,7.2,0.00%,ERR2241794
mm39.fa.gz,0.00%,6.5,0.10%,SRR12456164
mm39.fa.gz,0.00%,4.7,0.10%,ERR2607406
mm39.fa.gz,0.30%,4.2,0.20%,SRR12180955
mm39.fa.gz,83.40%,3.9,60.00%,SRR18439546
mm39.fa.gz,0.00%,13.2,0.10%,SRR12180964
mm39.fa.gz,0.00%,58.7,0.30%,ERR2241945
mm39.fa.gz,0.00%,1,0.00%,SRR3211808
mm39.fa.gz,0.00%,3,0.10%,ERR3977099
mm39.fa.gz,0.10%,20.1,0.60%,SRR5915611
mm39.fa.gz,0.00%,3.1,0.00%,SRR10810008
mm39.fa.gz,0.10%,2.1,0.20%,SRR13840101
mm39.fa.gz,0.00%,4.6,0.10%,ERR771014
mm39.fa.gz,0.00%,4.5,0.00%,ERR3593206
mm39.fa.gz,0.00%,6.5,0.00%,ERR2241784
mm39.fa.gz,0.00%,21.4,0.20%,SRR6415005
mm39.fa.gz,7.40%,1.6,4.50%,SRR14698350
mm39.fa.gz,0.00%,14.2,0.50%,ERR771068
mm39.fa.gz,0.00%,1.9,0.00%,ERR2597354
mm39.fa.gz,0.00%,7.2,0.00%,ERR2241848
mm39.fa.gz,0.00%,10.2,0.10%,ERR4398758
mm39.fa.gz,0.00%,2,0.00%,ERR210047
mm39.fa.gz,0.00%,27.1,0.10%,ERR598947
mm39.fa.gz,0.10%,1.4,0.10%,ERR2808663
mm39.fa.gz,0.00%,2,0.10%,SRR13256669
mm39.fa.gz,0.00%,28.3,0.10%,ERR2607396
mm39.fa.gz,0.00%,2.2,0.00%,ERR3155593
mm39.fa.gz,0.00%,13.1,0.10%,SRR5788335
mm39.fa.gz,0.00%,7.7,0.00%,ERR2094168
mm39.fa.gz,0.00%,2,0.00%,SRR3988333
mm39.fa.gz,0.00%,15.5,0.10%,SRR12181050
mm39.fa.gz,0.70%,5.1,1.20%,SRR12651216
mm39.fa.gz,0.00%,5.1,0.10%,ERR2863819
mm39.fa.gz,0.00%,2.2,0.00%,SRR6311220
mm39.fa.gz,0.00%,1.8,0.00%,SRR10810004
mm39.fa.gz,0.00%,5.3,0.00%,ERR2231568
mm39.fa.gz,0.00%,21.4,0.30%,ERR3494975
mm39.fa.gz,0.00%,3,0.00%,ERR2597503
mm39.fa.gz,0.00%,3,0.00%,SRR5808809
mm39.fa.gz,0.00%,2,0.00%,SRR3211768
mm39.fa.gz,0.10%,6,0.10%,SRR12180947
mm39.fa.gz,0.10%,37.2,0.20%,SRR9182857
mm39.fa.gz,0.00%,28,0.20%,SRR7287225
mm39.fa.gz,0.00%,1.8,0.10%,SRR13256657
mm39.fa.gz,0.00%,11.7,0.00%,ERR2135519
mm39.fa.gz,0.00%,3.4,0.00%,SRR4048936
mm39.fa.gz,0.00%,1.9,0.00%,ERR1467149
mm39.fa.gz,0.20%,4.7,0.20%,SRR12651210
mm39.fa.gz,0.00%,15.8,0.00%,SRR11267076
mm39.fa.gz,0.00%,14.1,0.10%,ERR4398708
mm39.fa.gz,0.00%,4.9,0.00%,ERR4404427
mm39.fa.gz,0.00%,4.5,0.00%,SRR7287234
mm39.fa.gz,0.00%,1.4,0.00%,SRR10810036
mm39.fa.gz,0.00%,10.5,0.00%,DRR163692
mm39.fa.gz,0.00%,1,0.00%,SRR13169489
mm39.fa.gz,0.00%,4.3,0.00%,SRR2753157
mm39.fa.gz,0.00%,6.3,0.10%,SRR17188278
mm39.fa.gz,0.00%,7.1,0.10%,ERR2144884
mm39.fa.gz,0.00%,4.2,0.00%,ERR2241778
mm39.fa.gz,1.00%,1.4,3.00%,SRR16350236
mm39.fa.gz,0.00%,7.7,0.10%,ERR2597429
mm39.fa.gz,0.80%,1.1,15.30%,SRR5790612
mm39.fa.gz,0.00%,18.4,0.40%,ERR2607439
mm39.fa.gz,0.10%,14.7,0.30%,ERR5094878
mm39.fa.gz,0.10%,1.5,0.40%,SRR12272167
mm39.fa.gz,0.00%,2.3,0.00%,SRR7287198
mm39.fa.gz,0.00%,70.9,5.20%,ERR3593375
mm39.fa.gz,0.00%,1.8,0.00%,ERR2538438
mm39.fa.gz,0.00%,49.9,0.80%,ERR2592332
mm39.fa.gz,0.00%,12.7,0.00%,SRR10810034
mm39.fa.gz,0.00%,2,0.00%,SRR3988554
mm39.fa.gz,0.00%,2.7,0.00%,ERR864208
mm39.fa.gz,0.00%,5.7,0.00%,SRR9109405
mm39.fa.gz,0.00%,5.2,0.00%,SRR11267069
mm39.fa.gz,0.00%,7,0.00%,ERR2094172
mm39.fa.gz,0.00%,22.2,0.10%,SRR12180958
mm39.fa.gz,0.00%,5.9,0.00%,SRR1702228
mm39.fa.gz,0.00%,7,0.00%,ERR2607375
mm39.fa.gz,0.00%,1,0.00%,ERR1620360
mm39.fa.gz,0.10%,85.3,12.80%,ERR2750639
mm39.fa.gz,0.00%,1,0.00%,SRR3341746
mm39.fa.gz,0.00%,1.3,0.00%,ERR2607483
mm39.fa.gz,0.00%,4.5,0.00%,ERR3273300
mm39.fa.gz,0.00%,2.4,0.00%,ERR2683606
mm39.fa.gz,0.00%,16.8,0.10%,SRR12180991
mm39.fa.gz,0.00%,2.2,0.00%,ERR4404430
mm39.fa.gz,0.00%,3.5,0.20%,SRR15429289
mm39.fa.gz,0.00%,10.8,0.00%,ERR2607480
mm39.fa.gz,0.00%,6.1,0.10%,ERR2607421
mm39.fa.gz,4.40%,1.4,1.90%,SRR17257161
mm39.fa.gz,0.00%,3.6,0.00%,ERR3340884
mm39.fa.gz,0.00%,18.8,0.00%,ERR2241986
mm39.fa.gz,0.40%,1.1,25.10%,SRR5790651
mm39.fa.gz,0.00%,9.2,0.00%,ERR2241969
mm39.fa.gz,89.80%,4.7,70.00%,SRR18439526
mm39.fa.gz,24.60%,1.8,13.60%,SRR13573576
mm39.fa.gz,0.00%,7.4,0.10%,SRR17188275
mm39.fa.gz,0.10%,67.3,11.80%,ERR2749913
mm39.fa.gz,0.00%,3,0.00%,SRR3988606
mm39.fa.gz,0.00%,3.4,0.00%,ERR2241768
mm39.fa.gz,0.00%,2.3,0.00%,SRR10810012
mm39.fa.gz,0.00%,7.7,0.00%,SRR11267043
mm39.fa.gz,0.00%,7.3,0.10%,ERR1868840
mm39.fa.gz,0.00%,13,0.00%,ERR3340890
mm39.fa.gz,0.30%,1.2,0.80%,ERR3357531
mm39.fa.gz,0.00%,2.6,0.00%,ERR2696422
mm39.fa.gz,0.00%,19.5,0.30%,SRR6403508
mm39.fa.gz,0.00%,15.8,0.10%,ERR2607453
mm39.fa.gz,0.10%,105.5,13.70%,ERR3593541
mm39.fa.gz,0.00%,3.2,0.10%,ERR3339002
mm39.fa.gz,0.00%,14.4,0.10%,SRR12097444
mm39.fa.gz,0.00%,3,0.10%,ERR3340879
mm39.fa.gz,0.00%,23.5,0.00%,ERR2135518
mm39.fa.gz,0.00%,5.4,0.00%,ERR1869530
mm39.fa.gz,0.00%,4.3,0.00%,SRR6429753
mm39.fa.gz,0.00%,3.8,0.00%,SRR7191291
mm39.fa.gz,0.00%,40,0.00%,SRR10484996
mm39.fa.gz,0.00%,9,0.10%,ERR2808646
mm39.fa.gz,0.00%,4.7,0.10%,ERR2750365
mm39.fa.gz,0.00%,17.5,0.10%,SRR12180992
mm39.fa.gz,1.40%,1.3,0.20%,SRR19759434
mm39.fa.gz,0.00%,3.2,0.00%,ERR2709740
mm39.fa.gz,0.00%,11.4,0.40%,SRR12479862
mm39.fa.gz,3.00%,1.8,4.30%,SRR15431165
mm39.fa.gz,0.00%,9.4,0.00%,SRR7287201
mm39.fa.gz,0.00%,4.6,0.00%,SRR10527394
mm39.fa.gz,0.00%,8.9,0.10%,ERR2607423
mm39.fa.gz,0.00%,29.1,0.60%,ERR5094892
mm39.fa.gz,0.00%,12.9,0.10%,SRR17134013
mm39.fa.gz,0.00%,1.2,0.00%,SRR7610123
mm39.fa.gz,77.60%,3.2,52.80%,SRR18439538
mm39.fa.gz,6.60%,2.3,2.80%,ERR9465707
mm39.fa.gz,0.00%,2.5,0.00%,SRR12908315
mm39.fa.gz,0.00%,9.6,0.10%,ERR2215867
mm39.fa.gz,0.00%,7.9,0.00%,ERR2607485
mm39.fa.gz,0.00%,7,0.00%,SRR7287226
mm39.fa.gz,0.00%,2.7,0.00%,ERR2597462
mm39.fa.gz,0.00%,19.9,0.00%,ERR4398763
mm39.fa.gz,0.00%,12,0.20%,ERR5094863
mm39.fa.gz,0.10%,8.7,0.10%,SRR12180937
mm39.fa.gz,0.00%,8.2,0.10%,SRR17188269
mm39.fa.gz,0.00%,20.3,0.40%,ERR2607435
mm39.fa.gz,0.10%,20.5,0.20%,ERR4869841
mm39.fa.gz,0.00%,8.3,0.10%,ERR2592264
mm39.fa.gz,0.00%,1,2.20%,ERR346209
mm39.fa.gz,0.00%,79.5,8.90%,SRR6216796
mm39.fa.gz,0.00%,5.7,0.10%,ERR911367
mm39.fa.gz,0.70%,4,1.60%,SRR12270101
mm39.fa.gz,0.00%,6.4,0.00%,SRR9219373
mm39.fa.gz,0.00%,5,0.10%,ERR770988
mm39.fa.gz,0.40%,1.6,0.40%,SRR12524505
mm39.fa.gz,0.50%,1.6,1.20%,SRR12272117
mm39.fa.gz,0.00%,1,0.00%,DRR163691
mm39.fa.gz,0.00%,12.2,0.10%,SRR1916824
mm39.fa.gz,0.00%,1.5,0.00%,ERR2683632
mm39.fa.gz,0.00%,14,0.10%,ERR594306
mm39.fa.gz,0.00%,2.2,0.10%,ERR3155586
mm39.fa.gz,0.10%,37.7,1.40%,ERR318595
mm39.fa.gz,0.00%,2.1,0.00%,SRR10810003
mm39.fa.gz,0.10%,14.5,0.50%,ERR5094887
mm39.fa.gz,2.90%,1.4,1.10%,SRR15604562
mm39.fa.gz,0.00%,2,0.00%,SRR10810032
mm39.fa.gz,12.50%,1.5,4.90%,SRR15604566
mm39.fa.gz,0.30%,1.1,0.50%,SRR7664961
mm39.fa.gz,0.00%,3.4,0.00%,ERR2683635
mm39.fa.gz,0.00%,5.5,0.10%,SRR17188298
mm39.fa.gz,0.00%,4,0.00%,SRR1873863
mm39.fa.gz,0.00%,47.9,1.80%,SRR12480013
mm39.fa.gz,0.00%,2.5,0.00%,SRR5248299
mm39.fa.gz,0.00%,1,0.00%,SRR3211812
mm39.fa.gz,4.20%,2.1,3.70%,SRR12270114
mm39.fa.gz,0.00%,2,0.10%,SRR13840142
mm39.fa.gz,0.00%,1,0.00%,SRR1145913
mm39.fa.gz,12.70%,1.7,32.80%,SRR16350269
mm39.fa.gz,0.00%,1,0.00%,SRR6323215
mm39.fa.gz,0.00%,3,0.00%,SRR3988341
mm39.fa.gz,0.00%,1,0.00%,SRR1073804
mm39.fa.gz,0.00%,6,0.00%,ERR2231570
mm39.fa.gz,0.00%,4.4,0.00%,SRR11267077
mm39.fa.gz,0.60%,1.4,3.70%,SRR5382237
mm39.fa.gz,0.00%,1.2,0.00%,SRR6323366
mm39.fa.gz,0.00%,2.4,0.20%,SRR13840154
mm39.fa.gz,0.00%,22.3,0.10%,ERR2764819
mm39.fa.gz,0.00%,2,0.10%,SRR19524207
mm39.fa.gz,0.00%,168.3,9.30%,SRR2145437
mm39.fa.gz,0.20%,7.6,0.70%,SRR12651212
mm39.fa.gz,4.20%,2.6,7.60%,SRR12270102
mm39.fa.gz,0.00%,4.8,0.00%,SRR10527391
mm39.fa.gz,0.00%,19.5,0.20%,ERR2607383
mm39.fa.gz,0.00%,5.5,0.10%,SRR6514676
mm39.fa.gz,0.10%,26.5,0.90%,SRR13122148
mm39.fa.gz,0.00%,12.1,0.10%,ERR2241631
mm39.fa.gz,0.00%,152.5,0.60%,ERR2245486
mm39.fa.gz,0.00%,8.7,0.00%,ERR2241806
mm39.fa.gz,0.00%,1,0.30%,SRR5790636
mm39.fa.gz,0.00%,96,3.30%,SRR6216806
mm39.fa.gz,0.00%,3,0.00%,SRR1632448
mm39.fa.gz,0.00%,1.7,0.50%,SRR12272188
mm39.fa.gz,0.00%,2,0.00%,SRR3988347
mm39.fa.gz,8.80%,1.3,15.70%,ERR576944
mm39.fa.gz,0.00%,3,0.00%,SRR10810015
mm39.fa.gz,0.00%,17.6,0.20%,ERR4398781
mm39.fa.gz,0.00%,2.3,0.10%,SRR13839996
mm39.fa.gz,78.70%,3.5,52.50%,SRR18439547
mm39.fa.gz,0.00%,2.4,0.00%,SRR3017097
mm39.fa.gz,0.10%,229.1,6.10%,ERR2592340
mm39.fa.gz,0.00%,2.7,0.20%,SRR15429280
mm39.fa.gz,0.00%,4.3,0.00%,SRR3017094
mm39.fa.gz,0.00%,9,0.00%,SRR19721644
mm39.fa.gz,0.00%,4.2,0.00%,ERR2241671
mm39.fa.gz,0.00%,4.8,0.10%,SRR7610127
mm39.fa.gz,0.10%,107.4,13.40%,SRR9684990
mm39.fa.gz,0.00%,5,0.00%,ERR1467144
mm39.fa.gz,0.00%,12.3,0.00%,ERR2241733
mm39.fa.gz,0.00%,8.2,0.00%,ERR3047201
mm39.fa.gz,0.00%,1.6,0.00%,SRR19981121
mm39.fa.gz,0.00%,7.9,0.10%,ERR2607463
mm39.fa.gz,0.00%,8.3,0.10%,ERR2094174
mm39.fa.gz,25.60%,1.7,9.80%,SRR15604483
mm39.fa.gz,0.10%,9.4,0.10%,SRR12180970
mm39.fa.gz,0.00%,4.8,0.00%,ERR1514429
mm39.fa.gz,0.00%,8,0.60%,SRR13122231
mm39.fa.gz,0.00%,4.2,0.00%,ERR2863822
mm39.fa.gz,0.00%,2.6,0.00%,SRR11551369
mm39.fa.gz,0.00%,1,0.00%,ERR2683637
mm39.fa.gz,0.00%,6.9,0.00%,ERR2592268
mm39.fa.gz,0.00%,16.9,0.00%,ERR4398823
mm39.fa.gz,0.30%,1.4,2.60%,SRR12272128
mm39.fa.gz,0.00%,13.3,0.10%,SRR12181014
mm39.fa.gz,0.00%,2.7,0.00%,ERR2597331
mm39.fa.gz,0.10%,21.7,0.30%,SRR5468194
mm39.fa.gz,0.00%,21.5,0.10%,SRR6514667
mm39.fa.gz,0.00%,5.4,0.00%,SRR10527390
mm39.fa.gz,0.00%,1,0.00%,SRR1631287
mm39.fa.gz,0.00%,4.7,0.00%,ERR2241712
mm39.fa.gz,0.00%,2,0.00%,SRR6714102
mm39.fa.gz,0.00%,1.8,0.00%,ERR2683622
mm39.fa.gz,0.00%,3.4,0.00%,SRR5808806
mm39.fa.gz,0.00%,3.3,0.00%,SRR2107212
mm39.fa.gz,0.00%,1,0.00%,SRR13169493
mm39.fa.gz,0.00%,3.3,0.00%,SRR6311221
mm39.fa.gz,0.00%,188,6.20%,SRR2145438
mm39.fa.gz,0.00%,3.9,0.10%,ERR2144897
mm39.fa.gz,0.00%,1,0.00%,ERR480735
mm39.fa.gz,0.00%,2.5,0.00%,SRR7287196
mm39.fa.gz,0.00%,2.2,0.00%,SRR5438753
mm39.fa.gz,0.00%,5.1,0.10%,SRR9109408
mm39.fa.gz,0.00%,2.6,0.00%,ERR1467143
mm39.fa.gz,0.00%,2,0.10%,SRR13256643
mm39.fa.gz,0.00%,3,0.00%,ERR2683610
mm39.fa.gz,0.70%,1.4,3.90%,SRR5382240
mm39.fa.gz,0.00%,36.4,0.20%,SRR19721627
mm39.fa.gz,0.00%,2,0.00%,SRR1491502
mm39.fa.gz,0.10%,1.6,0.10%,SRR19715306
mm39.fa.gz,0.00%,10,0.10%,ERR4398775
mm39.fa.gz,0.00%,2,0.00%,SRR3211807
mm39.fa.gz,0.10%,231.5,12.90%,SRR4420309
mm39.fa.gz,0.00%,16,0.20%,SRR5788158
mm39.fa.gz,0.00%,6.6,0.20%,ERR1868839
mm39.fa.gz,0.00%,11,0.10%,SRR17188271
mm39.fa.gz,10.50%,1.7,21.70%,SRR16350210
mm39.fa.gz,0.00%,10.2,0.00%,SRR11267046
mm39.fa.gz,0.00%,112.8,10.70%,SRR1950771
mm39.fa.gz,0.10%,36.6,1.50%,ERR318593
mm39.fa.gz,0.00%,5,0.00%,SRR490745
mm39.fa.gz,0.00%,58.7,0.20%,ERR738544
mm39.fa.gz,0.00%,2,0.00%,ERR2683631
mm39.fa.gz,0.00%,1,0.00%,SRR3211758
mm39.fa.gz,1.10%,1.5,0.40%,SRR15604559
mm39.fa.gz,0.00%,15.5,0.00%,SRR10484890
mm39.fa.gz,0.00%,2.4,0.00%,SRR1873837
mm39.fa.gz,0.00%,9.1,0.00%,ERR2592248
mm39.fa.gz,0.00%,1.4,0.00%,SRR13485161
mm39.fa.gz,0.20%,1.8,19.70%,SRR12272195
mm39.fa.gz,0.00%,18.5,0.00%,ERR4398826
mm39.fa.gz,0.00%,2,0.00%,SRR3988364
mm39.fa.gz,11.10%,1.6,4.00%,SRR15604630
mm39.fa.gz,3.30%,1.8,12.40%,SRR12272220
mm39.fa.gz,0.00%,4,0.00%,ERR2709762
mm39.fa.gz,0.00%,15.3,0.90%,SRR16632763
mm39.fa.gz,0.00%,38.4,0.30%,ERR2241841
mm39.fa.gz,0.00%,10.4,0.20%,ERR4398720
mm39.fa.gz,0.00%,1.8,0.00%,SRR7610116
mm39.fa.gz,0.00%,4.1,0.00%,SRR8224500
mm39.fa.gz,0.00%,7.6,0.00%,ERR2592245
mm39.fa.gz,0.00%,3.4,0.00%,SRR10810016
mm39.fa.gz,0.00%,1.6,0.00%,ERR1513007
mm39.fa.gz,0.00%,16.8,0.10%,ERR2241845
mm39.fa.gz,13.30%,1.6,44.80%,SRR16350220
mm39.fa.gz,0.10%,100.3,12.10%,SRR1950787
mm39.fa.gz,0.00%,1,0.00%,SRR3988338
mm39.fa.gz,0.00%,22.5,0.10%,ERR4398779
mm39.fa.gz,0.00%,9.7,0.00%,SRR490743
mm39.fa.gz,0.00%,7.4,0.00%,ERR2889270
mm39.fa.gz,0.00%,5.7,0.10%,SRR17188276
mm39.fa.gz,0.00%,11.1,0.10%,ERR2592277
mm39.fa.gz,0.00%,2.9,0.20%,ERR5094857
mm39.fa.gz,0.00%,12,0.10%,ERR4398704
mm39.fa.gz,22.60%,2,25.50%,ERR3357635
mm39.fa.gz,0.00%,2.5,0.00%,ERR209780
mm39.fa.gz,0.20%,4.4,0.10%,SRR12181053
mm39.fa.gz,0.00%,232,0.30%,ERR1877478
mm39.fa.gz,0.00%,2.5,0.00%,SRR7287216
mm39.fa.gz,0.00%,29,0.20%,ERR2241941
mm39.fa.gz,0.00%,82.7,0.60%,SRR4420320
mm39.fa.gz,0.00%,4.7,0.00%,SRR9182869
mm39.fa.gz,3.90%,1.4,2.60%,ERR3357640
mm39.fa.gz,88.50%,4.4,68.70%,SRR18439549
mm39.fa.gz,0.00%,5.8,0.00%,ERR5094868
mm39.fa.gz,1.30%,1.5,0.40%,SRR15604521
mm39.fa.gz,0.00%,1,0.00%,ERR2683620
mm39.fa.gz,0.00%,6.7,0.00%,SRR7287237
mm39.fa.gz,0.00%,71.9,7.30%,SRR6216779
mm39.fa.gz,0.00%,4,0.00%,ERR2607459
mm39.fa.gz,0.10%,2.2,0.40%,SRR19524217
mm39.fa.gz,0.00%,2.9,0.00%,SRR10810013
mm39.fa.gz,4.50%,1.9,2.50%,SRR17257168
mm39.fa.gz,0.00%,7.6,0.00%,SRR19721637
mm39.fa.gz,0.00%,20.4,0.00%,SRR2753156
mm39.fa.gz,14.20%,2.4,10.40%,SRR15634000
mm39.fa.gz,0.00%,1,0.00%,SRR1438103
mm39.fa.gz,0.00%,1,0.00%,SRR3184095
mm39.fa.gz,0.00%,3.9,0.00%,SRR7287223
mm39.fa.gz,0.00%,3.2,0.00%,SRR3017088
mm39.fa.gz,0.00%,57,0.10%,SRR10838798
mm39.fa.gz,0.00%,1,0.00%,ERR1190729
mm39.fa.gz,9.20%,2.1,4.10%,ERR9465726
mm39.fa.gz,0.20%,1.1,0.40%,SRR7664959
mm39.fa.gz,0.00%,2.8,0.00%,ERR4404428
mm39.fa.gz,0.00%,2.1,0.00%,SRR7287199
mm39.fa.gz,0.00%,18.2,0.10%,SRR12181026
mm39.fa.gz,0.00%,4.3,0.00%,SRR9182866
mm39.fa.gz,0.10%,27.3,0.90%,SRR5915829
mm39.fa.gz,0.00%,6.2,0.00%,ERR1470828
mm39.fa.gz,0.00%,1.3,0.00%,ERR1525436
mm39.fa.gz,0.00%,5,0.00%,ERR1525446
mm39.fa.gz,1.10%,1.7,9.90%,SRR12272219
mm39.fa.gz,0.00%,8.3,0.00%,ERR2607497
mm39.fa.gz,0.00%,10.7,0.00%,ERR4334735
mm39.fa.gz,7.00%,1.5,19.20%,SRR16350211
mm39.fa.gz,0.10%,18.6,0.40%,SRR5915537
mm39.fa.gz,0.00%,7.1,0.10%,ERR2607449
mm39.fa.gz,0.00%,8.6,0.00%,SRR9219370
mm39.fa.gz,0.00%,10,0.10%,ERR2683614
mm39.fa.gz,0.00%,1,0.00%,ERR1190860
mm39.fa.gz,0.00%,14.3,0.10%,ERR2241855
mm39.fa.gz,0.20%,2.5,3.80%,SRR18825454
mm39.fa.gz,0.00%,5.2,0.10%,ERR2808661
mm39.fa.gz,0.00%,9.2,0.00%,SRR5247126
mm39.fa.gz,0.00%,3.3,0.00%,SRR6429754
mm39.fa.gz,0.00%,15.7,0.10%,SRR12181015
mm39.fa.gz,2.30%,1.6,0.60%,SRR17684645
mm39.fa.gz,0.00%,4,0.00%,SRR6038267
mm39.fa.gz,0.10%,1.8,0.30%,SRR12272213
mm39.fa.gz,0.00%,2.3,0.00%,ERR1513003
mm39.fa.gz,0.00%,15.7,0.50%,ERR1868831
mm39.fa.gz,0.00%,30.4,0.10%,SRR19721628
mm39.fa.gz,0.00%,11.5,0.00%,SRR7403914
mm39.fa.gz,0.00%,2.8,0.00%,ERR2683621
mm39.fa.gz,0.50%,1.8,4.30%,SRR13713029
mm39.fa.gz,0.00%,10.1,0.00%,SRR3341855
mm39.fa.gz,0.00%,3.8,0.00%,SRR1702226
mm39.fa.gz,0.00%,3.8,0.00%,ERR2607473
mm39.fa.gz,0.00%,2,0.00%,ERR911270
mm39.fa.gz,0.00%,3.8,0.00%,SRR490742
mm39.fa.gz,0.00%,13.2,0.20%,ERR2607477
mm39.fa.gz,28.00%,1.7,78.10%,SRR15429253
mm39.fa.gz,0.10%,15.8,0.20%,ERR4869843
mm39.fa.gz,0.00%,2.5,0.00%,SRR3989410
mm39.fa.gz,0.00%,13.7,0.10%,ERR2607414
mm39.fa.gz,0.00%,4,0.00%,SRR5465818
mm39.fa.gz,0.00%,1.4,6.50%,ERR5916991
mm39.fa.gz,10.20%,1.8,9.50%,SRR12270116
mm39.fa.gz,0.00%,4.2,0.00%,ERR10736389
mm39.fa.gz,0.00%,2,0.00%,SRR6323430
mm39.fa.gz,0.00%,1.5,0.00%,ERR1736742
mm39.fa.gz,0.10%,131.6,1.00%,ERR1726683
mm39.fa.gz,0.00%,6,0.00%,ERR2044295
mm39.fa.gz,0.10%,7.3,0.10%,ERR4398795
mm39.fa.gz,0.00%,10.5,0.10%,SRR4069404
mm39.fa.gz,0.00%,5.2,0.00%,SRR9109404
mm39.fa.gz,0.00%,4.7,0.00%,ERR2592258
mm39.fa.gz,13.80%,1.9,15.90%,SRR12270110
